id,REG_YYMM,CARD_SIDO_NM,STD_CLSS_NM,AMT
1125,202007,울산,서양식 음식점업,1328989866.0
1126,202007,울산,수산물 소매업,234311267.0
1127,202007,울산,슈퍼마켓,11730084732.0
1128,202007,울산,스포츠 및 레크레이션 용품 임대업,1025880597.0
1129,202007,울산,여관업,250895154.0
1130,202007,울산,여행사업,73500.0
1131,202007,울산,욕탕업,275241708.0
1132,202007,울산,육류 소매업,3371907188.0
1133,202007,울산,일반유흥 주점업,907244303.0
1134,202007,울산,일식 음식점업,423529921.0
1135,202007,울산,자동차 임대업,217000.0
1136,202007,울산,전시 및 행사 대행업,504700.0
1137,202007,울산,정기 항공 운송업,0.0
1138,202007,울산,중식 음식점업,828847705.0
1139,202007,울산,차량용 가스 충전업,281703118.0
1140,202007,울산,차량용 주유소 운영업,12070874634.0
1141,202007,울산,체인화 편의점,6735203759.0
1142,202007,울산,택시 운송업,0.0
1143,202007,울산,피자 햄버거 샌드위치 및 유사 음식점업,1453012931.0
1144,202007,울산,한식 음식점업,14259947274.0
1145,202007,울산,호텔업,90036164.0
1146,202007,울산,화장품 및 방향제 소매업,391557277.0
1147,202007,울산,휴양콘도 운영업,0.0
1148,202007,인천,건강보조식품 소매업,357351699.0
1149,202007,인천,골프장 운영업,1647333440.0
1150,202007,인천,과실 및 채소 소매업,2713749959.0
1151,202007,인천,관광 민예품 및 선물용품 소매업,7604150.0
1152,202007,인천,그외 기타 분류안된 오락관련 서비스업,0.0
1153,202007,인천,그외 기타 스포츠시설 운영업,3241500.0
1154,202007,인천,그외 기타 종합 소매업,105066540.0
1155,202007,인천,기타 대형 종합 소매업,21690604730.0
1156,202007,인천,기타 수상오락 서비스업,10874500.0
1157,202007,인천,기타 외국식 음식점업,2178945666.0
1158,202007,인천,기타 주점업,487515500.0
1159,202007,인천,기타음식료품위주종합소매업,1484310057.0
1160,202007,인천,내항 여객 운송업,115088500.0
1161,202007,인천,마사지업,68066100.0
1162,202007,인천,면세점,1289517252.0
1163,202007,인천,버스 운송업,0.0
1164,202007,인천,비알콜 음료점업,2644224780.0
1165,202007,인천,빵 및 과자류 소매업,2883419150.0
1166,202007,인천,서양식 음식점업,3316998277.0
1167,202007,인천,수산물 소매업,1330291528.0
1168,202007,인천,슈퍼마켓,29514381510.0
1169,202007,인천,스포츠 및 레크레이션 용품 임대업,3477557666.0
1170,202007,인천,여관업,834331096.0
1171,202007,인천,여행사업,1580000.0
1172,202007,인천,욕탕업,339812578.0
1173,202007,인천,육류 소매업,4230586445.0
1174,202007,인천,일반유흥 주점업,1152246890.0
1175,202007,인천,일식 음식점업,1855456482.0
1176,202007,인천,자동차 임대업,536100.0
1177,202007,인천,전시 및 행사 대행업,151266920.0
1178,202007,인천,정기 항공 운송업,59766136.0
1179,202007,인천,중식 음식점업,2483537317.0
1180,202007,인천,차량용 가스 충전업,572423887.0
1181,202007,인천,차량용 주유소 운영업,21368366358.0
1182,202007,인천,체인화 편의점,18818034461.0
1183,202007,인천,택시 운송업,109424517.0
1184,202007,인천,피자 햄버거 샌드위치 및 유사 음식점업,3172954373.0
1185,202007,인천,한식 음식점업,35344916665.0
1186,202007,인천,호텔업,205739680.0
1187,202007,인천,화장품 및 방향제 소매업,888003445.0
1188,202007,인천,휴양콘도 운영업,0.0
1189,202007,전남,건강보조식품 소매업,151901178.0
1190,202007,전남,골프장 운영업,3041794880.0
1191,202007,전남,과실 및 채소 소매업,2347152121.0
1192,202007,전남,관광 민예품 및 선물용품 소매업,10475600.0
1193,202007,전남,그외 기타 분류안된 오락관련 서비스업,0.0
1194,202007,전남,그외 기타 스포츠시설 운영업,2158000.0
1195,202007,전남,그외 기타 종합 소매업,3144758290.0
1196,202007,전남,기타 대형 종합 소매업,7711357460.0
1197,202007,전남,기타 수상오락 서비스업,0.0
1198,202007,전남,기타 외국식 음식점업,579768546.0
1199,202007,전남,기타 주점업,610765400.0
1200,202007,전남,기타음식료품위주종합소매업,9953228104.0
1201,202007,전남,내항 여객 운송업,15768100.0
1202,202007,전남,마사지업,72118000.0
1203,202007,전남,면세점,0.0
1204,202007,전남,버스 운송업,3602300.0
1205,202007,전남,비알콜 음료점업,1350946618.0
1206,202007,전남,빵 및 과자류 소매업,1552959442.0
1207,202007,전남,서양식 음식점업,2019378560.0
1208,202007,전남,수산물 소매업,901993644.0
1209,202007,전남,슈퍼마켓,14006196546.0
1210,202007,전남,스포츠 및 레크레이션 용품 임대업,2337036353.0
1211,202007,전남,여관업,446167236.0
1212,202007,전남,여행사업,3565500.0
1213,202007,전남,욕탕업,207778400.0
1214,202007,전남,육류 소매업,2612220841.0
1215,202007,전남,일반유흥 주점업,1591747050.0
1216,202007,전남,일식 음식점업,901200128.0
1217,202007,전남,자동차 임대업,4441400.0
1218,202007,전남,전시 및 행사 대행업,121020570.0
1219,202007,전남,정기 항공 운송업,0.0
1220,202007,전남,중식 음식점업,1320074035.0
1221,202007,전남,차량용 가스 충전업,898588025.0
1222,202007,전남,차량용 주유소 운영업,24774158737.0
1223,202007,전남,체인화 편의점,7516396881.0
1224,202007,전남,택시 운송업,0.0
1225,202007,전남,피자 햄버거 샌드위치 및 유사 음식점업,1437158886.0
1226,202007,전남,한식 음식점업,24169923841.0
1227,202007,전남,호텔업,12501300.0
1228,202007,전남,화장품 및 방향제 소매업,563216452.0
1229,202007,전남,휴양콘도 운영업,190761549.0
1230,202007,전북,건강보조식품 소매업,195074428.0
1231,202007,전북,골프장 운영업,1511859020.0
1232,202007,전북,과실 및 채소 소매업,1762633648.0
1233,202007,전북,관광 민예품 및 선물용품 소매업,13474400.0
1234,202007,전북,그외 기타 분류안된 오락관련 서비스업,0.0
1235,202007,전북,그외 기타 스포츠시설 운영업,3411400.0
1236,202007,전북,그외 기타 종합 소매업,863711110.0
1237,202007,전북,기타 대형 종합 소매업,10173782050.0
1238,202007,전북,기타 수상오락 서비스업,0.0
1239,202007,전북,기타 외국식 음식점업,1310116513.0
1240,202007,전북,기타 주점업,270675800.0
1241,202007,전북,기타음식료품위주종합소매업,4722823438.0
1242,202007,전북,내항 여객 운송업,0.0
1243,202007,전북,마사지업,36529200.0
1244,202007,전북,면세점,0.0
1245,202007,전북,버스 운송업,60300.0
1246,202007,전북,비알콜 음료점업,1716607051.0
1247,202007,전북,빵 및 과자류 소매업,1877797681.0
1248,202007,전북,서양식 음식점업,2598587949.0
1249,202007,전북,수산물 소매업,1319155710.0
1250,202007,전북,슈퍼마켓,18815863862.0
1251,202007,전북,스포츠 및 레크레이션 용품 임대업,3342603921.0
1252,202007,전북,여관업,343581415.0
1253,202007,전북,여행사업,162900.0
1254,202007,전북,욕탕업,294702524.0
1255,202007,전북,육류 소매업,3169702732.0
1256,202007,전북,일반유흥 주점업,681634400.0
1257,202007,전북,일식 음식점업,1113067130.0
1258,202007,전북,자동차 임대업,1261000.0
1259,202007,전북,전시 및 행사 대행업,29210550.0
1260,202007,전북,정기 항공 운송업,235642054.0
1261,202007,전북,중식 음식점업,2005793918.0
1262,202007,전북,차량용 가스 충전업,1166629862.0
1263,202007,전북,차량용 주유소 운영업,25590390111.0
1264,202007,전북,체인화 편의점,8620731767.0
1265,202007,전북,택시 운송업,162000.0
1266,202007,전북,피자 햄버거 샌드위치 및 유사 음식점업,1773540112.0
1267,202007,전북,한식 음식점업,22542763843.0
1268,202007,전북,호텔업,411200.0
1269,202007,전북,화장품 및 방향제 소매업,814236250.0
1270,202007,전북,휴양콘도 운영업,23791950.0
1271,202007,제주,건강보조식품 소매업,80401810.0
1272,202007,제주,골프장 운영업,1227910031.0
1273,202007,제주,과실 및 채소 소매업,612861477.0
1274,202007,제주,관광 민예품 및 선물용품 소매업,51733910.0
1275,202007,제주,그외 기타 분류안된 오락관련 서비스업,313500.0
1276,202007,제주,그외 기타 스포츠시설 운영업,0.0
1277,202007,제주,그외 기타 종합 소매업,3282513600.0
1278,202007,제주,기타 대형 종합 소매업,4391495540.0
1279,202007,제주,기타 수상오락 서비스업,1606700.0
1280,202007,제주,기타 외국식 음식점업,412219149.0
1281,202007,제주,기타 주점업,891112022.0
1282,202007,제주,기타음식료품위주종합소매업,3616119943.0
1283,202007,제주,내항 여객 운송업,66432400.0
1284,202007,제주,마사지업,2660000.0
1285,202007,제주,면세점,2590699901.0
1286,202007,제주,버스 운송업,0.0
1287,202007,제주,비알콜 음료점업,769358749.0
1288,202007,제주,빵 및 과자류 소매업,1052147937.0
1289,202007,제주,서양식 음식점업,1712389156.0
1290,202007,제주,수산물 소매업,552245270.0
1291,202007,제주,슈퍼마켓,10327678507.0
1292,202007,제주,스포츠 및 레크레이션 용품 임대업,1752880768.0
1293,202007,제주,여관업,267271952.0
1294,202007,제주,여행사업,3933600.0
1295,202007,제주,욕탕업,240490900.0
1296,202007,제주,육류 소매업,1000851231.0
1297,202007,제주,일반유흥 주점업,1707254256.0
1298,202007,제주,일식 음식점업,885288520.0
1299,202007,제주,자동차 임대업,207616003.0
1300,202007,제주,전시 및 행사 대행업,55301230.0
1301,202007,제주,정기 항공 운송업,199721907.0
1302,202007,제주,중식 음식점업,828641378.0
1303,202007,제주,차량용 가스 충전업,565815334.0
1304,202007,제주,차량용 주유소 운영업,7841132488.0
1305,202007,제주,체인화 편의점,6246694584.0
1306,202007,제주,택시 운송업,471100.0
1307,202007,제주,피자 햄버거 샌드위치 및 유사 음식점업,943596719.0
1308,202007,제주,한식 음식점업,15671285018.0
1309,202007,제주,호텔업,494941440.0
1310,202007,제주,화장품 및 방향제 소매업,467288060.0
1311,202007,제주,휴양콘도 운영업,38719765.0
1312,202007,충남,건강보조식품 소매업,670449450.0
1313,202007,충남,골프장 운영업,1312382850.0
1314,202007,충남,과실 및 채소 소매업,1431826146.0
1315,202007,충남,관광 민예품 및 선물용품 소매업,22472510.0
1316,202007,충남,그외 기타 분류안된 오락관련 서비스업,784000.0
1317,202007,충남,그외 기타 스포츠시설 운영업,663000.0
1318,202007,충남,그외 기타 종합 소매업,2196988620.0
1319,202007,충남,기타 대형 종합 소매업,9871186361.0
1320,202007,충남,기타 수상오락 서비스업,6434525.0
1321,202007,충남,기타 외국식 음식점업,1079188434.0
1322,202007,충남,기타 주점업,113051100.0
1323,202007,충남,기타음식료품위주종합소매업,8326522025.0
1324,202007,충남,내항 여객 운송업,0.0
1325,202007,충남,마사지업,15589500.0
1326,202007,충남,면세점,0.0
1327,202007,충남,버스 운송업,322074.0
1328,202007,충남,비알콜 음료점업,1175634714.0
1329,202007,충남,빵 및 과자류 소매업,1991696734.0
1330,202007,충남,서양식 음식점업,1845124973.0
1331,202007,충남,수산물 소매업,1238931536.0
1332,202007,충남,슈퍼마켓,16020384537.0
1333,202007,충남,스포츠 및 레크레이션 용품 임대업,2257710857.0
1334,202007,충남,여관업,339310650.0
1335,202007,충남,여행사업,4439200.0
1336,202007,충남,욕탕업,153349900.0
1337,202007,충남,육류 소매업,3095339050.0
1338,202007,충남,일반유흥 주점업,614055023.0
1339,202007,충남,일식 음식점업,989642566.0
1340,202007,충남,자동차 임대업,282000.0
1341,202007,충남,전시 및 행사 대행업,11218000.0
1342,202007,충남,정기 항공 운송업,0.0
1343,202007,충남,중식 음식점업,1903291156.0
1344,202007,충남,차량용 가스 충전업,862866691.0
1345,202007,충남,차량용 주유소 운영업,29243419653.0
1346,202007,충남,체인화 편의점,12923476660.0
1347,202007,충남,택시 운송업,0.0
1348,202007,충남,피자 햄버거 샌드위치 및 유사 음식점업,1961622352.0
1349,202007,충남,한식 음식점업,21658350960.0
1350,202007,충남,호텔업,8423086.0
1351,202007,충남,화장품 및 방향제 소매업,938156862.0
1352,202007,충남,휴양콘도 운영업,40777824.0
1353,202007,충북,건강보조식품 소매업,108994913.0
1354,202007,충북,골프장 운영업,2520055794.0
1355,202007,충북,과실 및 채소 소매업,778014604.0
1356,202007,충북,관광 민예품 및 선물용품 소매업,22030970.0
1357,202007,충북,그외 기타 분류안된 오락관련 서비스업,0.0
1358,202007,충북,그외 기타 스포츠시설 운영업,1542000.0
1359,202007,충북,그외 기타 종합 소매업,2018011920.0
1360,202007,충북,기타 대형 종합 소매업,7340310090.0
1361,202007,충북,기타 수상오락 서비스업,942000.0
1362,202007,충북,기타 외국식 음식점업,897928491.0
1363,202007,충북,기타 주점업,133560265.0
1364,202007,충북,기타음식료품위주종합소매업,3568038293.0
1365,202007,충북,내항 여객 운송업,0.0
1366,202007,충북,마사지업,5711000.0
1367,202007,충북,면세점,0.0
1368,202007,충북,버스 운송업,0.0
1369,202007,충북,비알콜 음료점업,791044240.0
1370,202007,충북,빵 및 과자류 소매업,1349317721.0
1371,202007,충북,서양식 음식점업,1266956881.0
1372,202007,충북,수산물 소매업,266948716.0
1373,202007,충북,슈퍼마켓,14060507335.0
1374,202007,충북,스포츠 및 레크레이션 용품 임대업,1701216783.0
1375,202007,충북,여관업,212769900.0
1376,202007,충북,여행사업,0.0
1377,202007,충북,욕탕업,115135768.0
1378,202007,충북,육류 소매업,2608770846.0
1379,202007,충북,일반유흥 주점업,359244200.0
1380,202007,충북,일식 음식점업,597025825.0
1381,202007,충북,자동차 임대업,0.0
1382,202007,충북,전시 및 행사 대행업,4375000.0
1383,202007,충북,정기 항공 운송업,0.0
1384,202007,충북,중식 음식점업,1286269116.0
1385,202007,충북,차량용 가스 충전업,639658499.0
1386,202007,충북,차량용 주유소 운영업,20379074978.0
1387,202007,충북,체인화 편의점,8227830361.0
1388,202007,충북,택시 운송업,993360.0
1389,202007,충북,피자 햄버거 샌드위치 및 유사 음식점업,1315245299.0
1390,202007,충북,한식 음식점업,16152482704.0
1391,202007,충북,호텔업,15248550.0
1392,202007,충북,화장품 및 방향제 소매업,428881434.0
1393,202007,충북,휴양콘도 운영업,12733490.0
